1	-2264 	 -1271 	1249 	231 	1804 	373 	
1	-2264 	 -1271 	1249 	231 	1804 	373 	
1	-2264 	 -1271 	1249 	231 	1804 	373 	
1	-2264 	 -1271 	1249 	231 	1804 	373 	
1	-2264 	 -1271 	1249 	231 	1804 	373 	
1	-2264 	 -1271 	1249 	231 	1804 	373 	
1	-2264 	 -1271 	1249 	231 	1804 	373 	
1	-2264 	 -1271 	1249 	231 	1804 	373 	
1	-2264 	 -1271 	1249 	231 	1804 	373 	
1	-2264 	 -1271 	1249 	231 	1804 	373 	
1	-2264 	 -1271 	1249 	231 	1804 	373 	
1	-2264 	 -1271 	1249 	213 	1798 	366 	
1	-2264 	 -1271 	1249 	213 	1798 	366 	
1	-2264 	 -1271 	1249 	213 	1798 	366 	
1	-2264 	 -1271 	1249 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	213 	1798 	366 	
1	-2264 	 -1253 	1255 	201 	1781 	366 	
1	-2264 	 -1253 	1255 	201 	1781 	366 	
1	-2264 	 -1253 	1255 	201 	1781 	366 	
1	-2240 	 -1247 	1243 	201 	1781 	366 	
1	-2240 	 -1247 	1243 	201 	1781 	366 	
