GRT_LABELLED_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: WiiAccData
InfoText: A recording of 4 letter gestures done by our ASLR Glove.
NumDimensions: 7
TotalNumTrainingExamples: 36000
NumberOfClasses: 4
ClassIDsAndCounters: 
1	9128	NOT_SET
2	8651	NOT_SET
3	9139	NOT_SET
4	9082	NOT_SET
UseExternalRanges: 0
LabelledTrainingData:
1	2835.619444 	 3079.596900 	 -0.747025 	 -1.326612 	 0.000000 	 0.000000 	 1.373728
1	2835.619444 	 3079.596900 	 -0.747025 	 -1.326612 	 0.000000 	 0.000000 	 1.373728
1	2835.619444 	 3079.596900 	 -0.747025 	 -1.326612 	 0.000000 	 0.000000 	 1.373728
1	2835.619444 	 3079.596900 	 -0.747025 	 -1.326612 	 0.000000 	 0.000000 	 1.373728
1	2835.619444 	 3079.596900 	 -0.747025 	 -1.326612 	 0.000000 	 0.000000 	 1.373728
1	2835.619444 	 3079.596900 	 -0.747025 	 -1.326612 	 0.000000 	 0.000000 	 1.373728
1	2835.619444 	 3079.596900 	 -0.747025 	 -1.326612 	 0.000000 	 0.000000 	 1.373728
1	2835.619444 	 3079.596900 	 -0.747025 	 -1.326612 	 0.000000 	 0.000000 	 1.373728
1	2835.619444 	 3079.596900 	 -0.747025 	 -1.326612 	 0.000000 	 0.000000 	 1.373728
1	2835.952644 	 3079.596900 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.374223
1	2835.952644 	 3079.596900 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.374223
1	2835.952644 	 3079.596900 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.374223
1	2835.952644 	 3079.596900 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.374223
1	2835.952644 	 3079.596900 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.374223
1	2835.952644 	 3079.596900 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.374223
1	2835.952644 	 3079.596900 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.374223
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3103.492519 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.396911
1	2835.952644 	 3119.502583 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.410691
1	2835.952644 	 3119.502583 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.410691
1	2835.952644 	 3119.502583 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.410691
1	2835.952644 	 3119.502583 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.410691
1	2835.952644 	 3119.502583 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.410691
1	2835.952644 	 3119.502583 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.410691
1	2835.952644 	 3119.502583 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.410691
1	2835.952644 	 3119.502583 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.410691
1	2835.952644 	 3119.502583 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.410691
1	2835.952644 	 3119.502583 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.410691
1	2835.952644 	 3119.502583 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.410691
1	2835.952644 	 3119.502583 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.410691
1	2835.952644 	 3119.502583 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.410691
1	2835.952644 	 3119.502583 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.410691
1	2835.952644 	 3119.502583 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.410691
1	2835.952644 	 3119.502583 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.410691
1	2835.952644 	 3119.502583 	 -0.746916 	 -1.325738 	 0.000000 	 0.000000 	 1.410691
1	2835.630532 	 3119.502583 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.410226
1	2835.630532 	 3119.502583 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.410226
1	2835.630532 	 3119.502583 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.410226
1	2835.630532 	 3119.502583 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.410226
1	2835.630532 	 3119.502583 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.410226
1	2835.630532 	 3119.502583 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.410226
1	2835.630532 	 3119.502583 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.410226
1	2835.630532 	 3134.420539 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.422253
1	2835.630532 	 3134.420539 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.422253
1	2835.630532 	 3134.420539 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.422253
1	2835.630532 	 3134.420539 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.422253
1	2835.630532 	 3134.420539 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.422253
1	2835.630532 	 3134.420539 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.422253
1	2835.630532 	 3134.420539 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.422253
1	2835.630532 	 3134.420539 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.422253
1	2835.630532 	 3134.420539 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.422253
1	2835.630532 	 3134.420539 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.422253
1	2835.630532 	 3134.420539 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.422253
1	2835.630532 	 3134.420539 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.422253
1	2835.630532 	 3134.420539 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.422253
1	2835.630532 	 3134.420539 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.422253
1	2835.630532 	 3134.420539 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.422253
1	2835.630532 	 3134.420539 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.422253
1	2835.630532 	 3134.420539 	 -0.747022 	 -1.326583 	 0.000000 	 0.000000 	 1.422253
1	2835.166014 	 3134.420539 	 -0.747173 	 -1.327807 	 0.000000 	 0.000000 	 1.421586
1	2835.166014 	 3134.420539 	 -0.747173 	 -1.327807 	 0.000000 	 0.000000 	 1.421586
1	2835.166014 	 3134.420539 	 -0.747173 	 -1.327807 	 0.000000 	 0.000000 	 1.421586
1	2835.166014 	 3134.420539 	 -0.747173 	 -1.327807 	 0.000000 	 0.000000 	 1.421586
1	2835.166014 	 3134.420539 	 -0.747173 	 -1.327807 	 0.000000 	 0.000000 	 1.421586
1	2835.166014 	 3134.420539 	 -0.747173 	 -1.327807 	 0.000000 	 0.000000 	 1.421586
1	2835.166014 	 3124.846247 	 -0.747173 	 -1.327807 	 0.000000 	 0.000000 	 1.413947
1	2835.166014 	 3124.846247 	 -0.747173 	 -1.327807 	 0.000000 	 0.000000 	 1.413947
1	2835.166014 	 3124.846247 	 -0.747173 	 -1.327807 	 0.000000 	 0.000000 	 1.413947
1	2835.166014 	 3124.846247 	 -0.747173 	 -1.327807 	 0.000000 	 0.000000 	 1.413947
1	2835.166014 	 3124.846247 	 -0.747173 	 -1.327807 	 0.000000 	 0.000000 	 1.413947
1	2835.166014 	 3124.846247 	 -0.747173 	 -1.327807 	 0.000000 	 0.000000 	 1.413947
1	2835.166014 	 3124.846247 	 -0.747173 	 -1.327807 	 0.000000 	 0.000000 	 1.413947
1	2835.166014 	 3124.846247 	 -0.747173 	 -1.327807 	 0.000000 	 0.000000 	 1.413947
1	2835.166014 	 3124.846247 	 -0.747173 	 -1.327807 	 0.000000 	 0.000000 	 1.413947
1	2835.166014 	 3124.846247 	 -0.747173 	 -1.327807 	 0.000000 	 0.000000 	 1.413947
