Seq 1:
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 1.912132 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 1.912132 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 1.912132 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 1.912132 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 1.912132 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 1.912132 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 1.912132 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 1.912132 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
1.532206 	 1.912132 	 -0.247257 	 -0.255182 	 0.000000 	 0.000000 	 2.008639
1.532206 	 1.912132 	 -0.247257 	 -0.255182 	 0.000000 	 0.000000 	 2.008639
1.532206 	 1.912132 	 -0.247257 	 -0.255182 	 0.000000 	 0.000000 	 2.008639
1.532206 	 1.912132 	 -0.247257 	 -0.255182 	 0.000000 	 0.000000 	 2.008639
1.532206 	 1.912132 	 -0.247257 	 -0.255182 	 0.000000 	 0.000000 	 2.008639
1.532206 	 1.912132 	 -0.247257 	 -0.255182 	 0.000000 	 0.000000 	 2.008639
1.532206 	 1.912132 	 -0.247257 	 -0.255182 	 0.000000 	 0.000000 	 2.008639
1.532206 	 1.912132 	 -0.247257 	 -0.255182 	 0.000000 	 0.000000 	 2.008639
1.532206 	 1.912132 	 -0.247257 	 -0.255182 	 0.000000 	 0.000000 	 2.008639
1.532206 	 1.912132 	 -0.247257 	 -0.255182 	 0.000000 	 0.000000 	 2.008639
1.532206 	 1.912132 	 -0.247257 	 -0.255182 	 0.000000 	 0.000000 	 2.008639
