Seq 1:
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.375000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.375000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.375000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.375000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.375000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.375000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.375000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.375000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
0.000000 	 0.375000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
1.799523 	 0.375000 	 0.720682 	 0.982794 	 0.000000 	 0.000000 	 0.850114
1.799523 	 0.375000 	 0.720682 	 0.982794 	 0.000000 	 0.000000 	 0.850114
1.799523 	 0.375000 	 0.720682 	 0.982794 	 0.000000 	 0.000000 	 0.850114
1.799523 	 0.375000 	 0.720682 	 0.982794 	 0.000000 	 0.000000 	 0.850114
1.799523 	 0.375000 	 0.720682 	 0.982794 	 0.000000 	 0.000000 	 0.850114
1.799523 	 0.375000 	 0.720682 	 0.982794 	 0.000000 	 0.000000 	 0.850114
1.799523 	 0.375000 	 0.720682 	 0.982794 	 0.000000 	 0.000000 	 0.850114
1.799523 	 0.375000 	 0.720682 	 0.982794 	 0.000000 	 0.000000 	 0.850114
1.799523 	 0.375000 	 0.720682 	 0.982794 	 0.000000 	 0.000000 	 0.850114
1.799523 	 0.375000 	 0.720682 	 0.982794 	 0.000000 	 0.000000 	 0.850114
1.799523 	 0.375000 	 0.720682 	 0.982794 	 0.000000 	 0.000000 	 0.850114
1.799523 	 0.375000 	 0.720682 	 0.982794 	 0.000000 	 0.000000 	 0.850114
1.799523 	 0.375000 	 0.720682 	 0.982794 	 0.000000 	 0.000000 	 0.850114
1.799523 	 0.375000 	 0.720682 	 0.982794 	 0.000000 	 0.000000 	 0.850114
1.799523 	 1.773283 	 0.720682 	 0.982794 	 1.078255 	 1.107149 	 0.365332
1.799523 	 1.773283 	 0.720682 	 0.982794 	 1.078255 	 1.107149 	 0.365332
